course_id,course_name,participants,num_reviews,price,revenue,satisfaction
1430666,Cryptocurrency Trading Investment: Bitcoin Ethereum & Crypto,5555,58,455.0,2527525.0,3.35
1836212,Sourcing-Buying: operational tools and practical methodology,205,58,455.0,93275.0,4.15
1705404,How To Trade Forex with Commitments of Traders,1630,58,455.0,741650.0,4.95
533422,Establish an Online Business Using Domain Parking ,1260,58,455.0,573300.0,3.05
889824,61% Profit In 1 Month - Crush Your Forex Trading Paradigm,1176,58,455.0,535080.0,4.4
736594,Advanced IBM SPSS- Quantitative Techniques in Research,2996,58,455.0,1363180.0,2.2
2087328,How to Invest in the Stock Market,3089,58,455.0,1405495.0,3.9
2512570,Econometrics for Business in R and Python,545,58,455.0,247975.0,4.67
3039530,Sales: Top 10 Sales Secrets of a Successful Salesperson,9008,58,455.0,4098640.0,4.49
312322,NLP for Entrepreneurs and Managers - NLP Certification 2020,2436,58,455.0,1108380.0,4.1
554622,The Business Building Email Formula to Launch Your Startup,7468,58,455.0,3397940.0,4.45
2871268,2020 Guide to Monetizing Your Website or Blog,10233,58,455.0,4656015.0,4.22
1050278,Membership Site: Membership Recurring Home Business Model,20469,58,455.0,9313395.0,4.0
639434,How to Become a Tax Preparer and Earn Big Part-Time,758,58,455.0,344890.0,4.55
2561654,Root Cause Analysis,1119,59,455.0,509145.0,4.0
384784,Hiring Smart: Human Resources Management For Beginners,1340,59,455.0,609700.0,3.7
2999088,The Sniper Strategy - Make Huge B2B Sales with Cold Emails,4661,58,455.0,2120755.0,4.4
391054,YouTube Info-Business 2.0 - Turn Hobby Into An Info-Business,4510,58,455.0,2052050.0,4.45
67330,Sales Training: Secrets of a Master Closer - Part 1,439,58,455.0,199745.0,4.55
615324,How to Create a Niche Website That's a Successful Business,342,58,9600.0,3283200.0,4.6
647104,How to Apply the 80/20 Rule to Grow Your Online Business,1932,58,455.0,879060.0,4.1
915490,New Leader Crash Course,288,58,455.0,131040.0,4.1
1959712,Contract Management for Project Managers,167,58,455.0,75985.0,3.9
591940,Facilitate Energetic and Effective Team Building Sessions,509,57,455.0,231595.0,4.2
82990,Become a Consultant in 5 Steps,410,57,455.0,186550.0,4.05
362324,Transformational Leadership and Governance,334,57,455.0,151970.0,4.3
1697444,Islamic Finance - A Brief Introduction,219,57,455.0,99645.0,4.23
1779322,Accounting for Corporations,14109,57,455.0,6419595.0,4.25
796450,How to Create Your Personal Budget,3882,57,455.0,1766310.0,4.05
399372,The Automotive Sales Process: Sell More Cars/Hold More Gross,280,57,455.0,127400.0,4.6
653310,Leverage the Power of Generations,338,57,3200.0,1081600.0,3.75
2041850,Recruiting & Talent Acquisition - Value Stream Mapping (VSM),254,57,455.0,115570.0,4.55
2436324,Your complete guide to a successful career in Oil & Gas,359,57,455.0,163345.0,4.22
1391362,Binary Options Trading Ninja: The Big Ben Strategy,6444,57,455.0,2932020.0,4.3
590824,Ultimate Product Manager: Become a Visionary Product Leader ,4309,57,468.0,2016612.0,4.2
2140848,The Complete Online Arbitrage Masterclass 2.0,10080,58,455.0,4586400.0,4.72
894336,Master The Psychology of Forex & Binary Options Trading,220,57,455.0,100100.0,4.85
933732,Venture Capital – The Ultimate Short Venture Capital Guide,7060,57,455.0,3212300.0,3.85
1359388,Online Journalism: How To Write Great Copy For Online Media,287,57,455.0,130585.0,4.35
2755798,Google BigQuery for Marketers and Agencies,245,58,455.0,111475.0,4.62
409322,Get Coaching Clients -- Attract More Coaching Clients to You,841,57,455.0,382655.0,3.4
2587640,Kindle Publishing - Learn How To Publish eBooks On Amazon,10821,57,455.0,4923555.0,4.0
2157944,Real World Project Management For Beginners: Detailed Course,231,57,455.0,105105.0,4.2
656024,Home Office & Computer Productivity Hacks Organize Your Life,4477,57,455.0,2037035.0,3.4
1230950,The Fast Route to a Faster Financial Close,258,57,455.0,117390.0,4.05
951326,Fiverr: Gigs You Can Sell On Fiverr,4065,57,455.0,1849575.0,4.2
2489334,The MBA Core Courses - With Real Business Case Studies,644,57,455.0,293020.0,4.31
106572,How A Blogger Can Create An Online Business By Selling Blogs,21004,57,455.0,9556820.0,3.25
2034698,Grow organically your instagram and build your business,2500,57,455.0,1137500.0,3.75
629162,"Problem Solving & Decision Making: Tools, Techniques &Method",1580,57,455.0,718900.0,4.05
258954,Derivatives for Level 1 CFA® Exam,463,57,455.0,210665.0,4.3
1592366,Financial Accounting – Inventory Costs,11390,57,455.0,5182450.0,4.35
1336880,QuickBooks Online Bank Feeds And Importing Transactions,884,57,455.0,402220.0,4.65
1588868,Cryptocurrency Trading and ICO Investment Masterclass 2020,5106,57,455.0,2323230.0,3.75
1969570,QuickBooks Pro Desktop -Bookkeeping Business-Easy Way,2863,56,455.0,1302665.0,4.5
1651828,A Guide to B2B Sales as a Gold Supplier on Alibaba,129,56,3200.0,412800.0,4.4
2439854,Commercial Property Management,126,56,455.0,57330.0,4.19
2305210,Software Project Management - The complete course,383,56,481.0,184223.0,3.87
33301,The Mystery Shopper Training Program,221,56,3200.0,707200.0,4.6
1405120,The COMPLETE guide to start mining bitcoin in the AWS Cloud,1400,56,455.0,637000.0,4.3
1762512,Partnership Accounting,14907,56,455.0,6782685.0,3.3
1340986,Gain a working knowledge of Risk Management,189,56,455.0,85995.0,4.55
644490,The Complete Business Modelling Course|35 Examples|,3427,56,455.0,1559285.0,3.55
311714,Learn How to Format & Publish Your Book in Microsoft Word,413,56,455.0,187915.0,4.4
2240618,Passive Income: Top 10 Legit Ways to Make Money Online,4306,56,520.0,2239120.0,4.35
2311962,Mastering Forex Technical Analysis for Beginners,4742,56,455.0,2157610.0,4.7
3210443,Planning Quality Management (PMI - PMP),7710,56,455.0,3508050.0,4.27
997072,"Risk Analysis Detailed Math , PMP , RMP",364,56,455.0,165620.0,4.75
2243466,HR Analytics - Advanced Analytics,230,56,455.0,104650.0,4.2
1322614,Real Estate Sourcing Business in a Box,3045,56,455.0,1385475.0,4.05
667224,A Comprehensive Guide To Distressed Mortgage Notes,308,56,455.0,140140.0,3.9
508588,Build An Affiliate Book Shop,1969,56,455.0,895895.0,4.05
1475056,Recruiting Talent: How to find & attract the best candidates,5387,56,455.0,2451085.0,4.35
1107588,"The A, B, C's of Selling Online Using eBay",207,56,474.0,98118.0,4.25
2417250,The Change Facilitator: Dynamic Group Facilitation Skills,219,56,455.0,99645.0,4.3
1060434,Logo Design for Business Owners - Your Step-by-step Guide,7233,56,455.0,3291015.0,4.85
1389030,Cryptocurrency. Ethereum Blockchain. Bitcoin Smart Contracts,6603,56,455.0,3004365.0,3.5
822428,How to Conduct a Needs Analysis: The Basics,7751,56,455.0,3526705.0,4.25
440118,Trademarks in Plain English. Trademark Law for startups.,3245,56,455.0,1476475.0,3.8
751154,Learn How To Use Daily Motion To Upload Videos,3373,56,455.0,1534715.0,3.25
1260242,Real Estate Investing: 10 Practical Steps to Get Started,399,56,455.0,181545.0,4.65
1771766,Swing Trading Strategy - Complete Trend Trading Crash Course,289,56,455.0,131495.0,4.05
2561012,Introduction To Manufacturing Accounting,1592,56,455.0,724360.0,4.55
1725504,Master Financial Reporting Statements and critical Analysis,3981,56,455.0,1811355.0,3.0
2368640,"Complete Shopify E-commerce, Aliexpress Dropship Course 2020",3653,56,455.0,1662115.0,4.45
3267344,Effective Agile Leadership: Lessons From The Corporate Scrum,161,56,455.0,73255.0,4.27
806708,How to Create Your Business Budget,3413,55,455.0,1552915.0,4.25
503728,"How to Open a Hotel, Resort or Inn – Updated 2020",237,55,455.0,107835.0,4.6
417460,Irrigation 101: Electrical Basics And Irrigation Timers,241,55,1920.0,462720.0,4.7
878046,I Will Teach How to Have a Great Voice & A Powerful Presence,1905,55,455.0,866775.0,3.7
117650,How To Find Great Deals On eBay Amazon & Online - eBay Hacks,1188,55,455.0,540540.0,4.6
95560,eBay - Automated Product Sourcing System For eBay & Amazon,757,55,455.0,344435.0,3.95
2922482,"Inventory Management: Types, Functions, Nature and Auditing",142,55,455.0,64610.0,4.0
450082,How to build fast and efficiently your startup?,1108,55,455.0,504140.0,4.85
855244,Google Docs & Google Sheets for Beginners,1366,55,455.0,621530.0,4.55
1298076,Interviewing: An Art and A Science,258,55,455.0,117390.0,3.5
1149112,"Airbnb, Vrbo, HomeAway: How to Manage Your Vacation Rental",981,55,455.0,446355.0,4.3
811024,Creating a Part-Time Sales Management Consulting Practice,158,55,455.0,71890.0,4.3
95702,Data Analysis with R,1251,55,455.0,569205.0,3.8
1045114,Double Your Solar Sales,149,55,2000.0,298000.0,4.45
1645908,Power BI Masterclass - your future in data analytics,425,55,455.0,193375.0,4.6
1390404,Organization Development (OD) in Practice,188,55,455.0,85540.0,3.3
2193802,Social Storytelling for Human Resources,1742,55,455.0,792610.0,4.1
1416552,Bitcoin and CryptoCurrency Jump Start Course,3027,55,455.0,1377285.0,4.35
38271,Get Your Book Into Print - Professional Formatting Course,976,56,455.0,444080.0,4.55
2511934,How to drive your project into success,7657,55,455.0,3483935.0,3.85
2045296,Systems Innovation,187,55,455.0,85085.0,4.4
1285790,The Complete Trading Guide to Commodities Options Selling,1933,55,455.0,879515.0,3.65
1204524,Ultimate Free Tools And Resources For Entrepreneur,8677,55,455.0,3948035.0,4.4
2126926,KAM - Key Account Management - made simple,135,55,455.0,61425.0,4.12
2057949,Ultimate Short Selling: Day Trading & Swing Trading Shorting,1247,55,455.0,567385.0,4.8
2443228,Linear Programming for Optimization,676,55,455.0,307580.0,4.35
781512,Business Analysis: Become a Business Analyst,805,55,455.0,366275.0,4.6
1570590,Options Trading for Small Account - ETF SPY Strategy System,2279,55,455.0,1036945.0,4.45
1872640,Top Recruiting Skills from A to Z. Psychology of recruitment,818,55,455.0,372190.0,3.95
845190,Mastering Hadoop: The How to Guide of a Practical Approach,6397,55,455.0,2910635.0,3.3
556304,The Ultimate Guide to Selling Private Label Products ,2253,55,455.0,1025115.0,4.45
426556,Scheduling Made Easy: How Finish Any Project On Time,1032,55,455.0,469560.0,4.5
941064,How to Make Great Sales Calls,157,54,455.0,71435.0,4.35
1448298,The Comprehensive Guide to Earned Value Management,1029,54,455.0,468195.0,3.75
1300662,Format Professional Kindle Books Easily and Quickly,4602,54,455.0,2093910.0,4.8
1860122,Business Development Strategies for Beginners,6098,54,455.0,2774590.0,2.6
1931948,Market Profile: Learn To Trade Professionally,254,54,455.0,115570.0,4.0
3229795,RA: Data Science and Supply chain analytics.(A-Z with R),383,55,455.0,174265.0,4.73
703992,Create Professional Book Covers That Sell - For Free,7103,54,455.0,3231865.0,3.7
820870,Sniffing Out The Deals With Real Estate Birddogs,393,54,455.0,178815.0,4.2
799328,Inspire to Boost Sales: How to Write a Compelling Case Study,1740,54,455.0,791700.0,4.45
1903154,Google Data Studio 2020 - Learn Step By Step,265,55,455.0,120575.0,4.07
1251582,Best Practices in Corporate Budgeting,358,54,455.0,162890.0,3.25
1578150,How to Buy houses on a Lease Option,1161,54,455.0,528255.0,4.05
2029784,Business Management & Decision Making Based on Learning,2577,54,455.0,1172535.0,3.75
1387088,India Pharma Industry Course: Basics + Relevant Concepts,204,54,455.0,92820.0,3.75
1478258,Perfect Entry & Exit Forex Strategy,338,54,455.0,153790.0,4.8
2980804,High Speed Data Analysis for the REAL WORLD,12260,54,455.0,5578300.0,4.25
637430,Financial Accounting: Create accounting statement of company,2028,54,455.0,922740.0,3.9
400832,NAME For Success - Ultimate Blueprint for Naming A Business,2400,54,455.0,1092000.0,3.95
409226,eBay Business: Branded Goods Below Wholesale Real Examples,3309,54,455.0,1505595.0,4.15
1509282,SAS PROCEDURES for beginners  & A lot of PRACTICE,415,54,455.0,188825.0,3.95
1608704,Lean Six Sigma Black Belt Course,402,54,455.0,182910.0,4.29
1208856,Bookkeeping Basics #3: QuickBooks™ Fundamentals,1127,55,455.0,512785.0,4.6
1167536,Learn to Trade Forex - from Beginner to Professional,292,54,455.0,132860.0,4.6
1338592,Volatility Trading Analysis with Python,639,54,455.0,290745.0,3.4
2792152,Master of Elevator Pitch - Vital Things to Be Successful,1013,54,455.0,460915.0,3.75
106734,Effective Communication: 7 Tools to Communicate Tactfully,388,54,455.0,176540.0,4.55
822514,CAIIB Advanced Bank Management (Part I),5727,54,455.0,2605785.0,3.95
524154,"Call Center, The Essential guide",139,54,455.0,63245.0,3.3
890320,Overcome Fear of Public Speaking and Present With Confidence,867,54,455.0,394485.0,4.1
1460118,Acumen Presents: Jonathan Greenblatt on Fighting Hate & Bias,316,54,2880.0,910080.0,3.8
847728,House Real Estate Flipping Business Plan Template & Example,471,54,455.0,214305.0,3.4
1777382,AMAZON MASTERY - How To Become An Amazon Best Selling Author,12346,54,455.0,5617430.0,4.6
116530,Beginning Aircraft Structures for Pilots,254,54,455.0,115570.0,4.15
832410,Stock Technical Analysis with Excel,570,54,455.0,259350.0,4.0
760328,Storytelling for Job Interviews,304,54,455.0,138320.0,3.95
2531608,Introduction to Electricity Market of India,124,54,455.0,56420.0,4.21
2112558,Applied Machine Learning with R (Trading Use Case) - 2020,264,54,455.0,120120.0,3.38
2192940,Fibonacci Trading Retracement Ninja: Complete DIY Trading,7779,54,455.0,3539445.0,3.7
1140940,A Beginner's Guide to Hiring a Virtual Assistant on UpWork,2245,54,520.0,1167400.0,4.35
1556868,PMI Agile Certified Practitioner (PMI-ACP)® Exam Prep,204,54,455.0,92820.0,3.77
1448240,Technology Fundamentals of Blockchain,264,54,455.0,120120.0,3.9
1285768,Get Your Tarot Online Business for Beginners,735,53,455.0,334425.0,3.8
1924564,STOP being an Entrepreneur. START being a Business!,3110,53,1280.0,3980800.0,4.4
1896290,How To Find The Best Suppliers & Products Using Alibaba .com,1322,53,468.0,618696.0,4.8
2898712,Agility Foundations,1929,53,455.0,877695.0,4.35
2761624,Artificial Intelligence 101 ·Digital Transformation Strategy,173,53,455.0,78715.0,3.95
1252704,PMP CERTIFICATION TRAINING,150,53,455.0,68250.0,4.3
563156,PPC Ads - Google Adwords Facebook Ads & Bing Ads Using PPC,1328,54,455.0,604240.0,4.45
1258812,Bitcoin: The Future of Money,4380,53,455.0,1992900.0,4.65
1400682,Volume Analysis; Beginner Manual for Volume Trading Analysis,5707,53,455.0,2596685.0,2.55
796754,Start your own Tourism Business - A Beginners Course,199,53,1280.0,254720.0,4.1
2652726,Business Analysis Certification Program – Exam Questions,8096,53,455.0,3683680.0,4.18
1130498,Tools For Inspecting Your Home Or One You May Want To Buy,367,53,1600.0,587200.0,4.9
745242,Get Started AliExpress Buying and Selling on eBay,625,53,455.0,284375.0,3.8
352770,Agile and Scrum: Understanding the basics easily,1239,53,455.0,563745.0,3.25
560486,Tableau for Beginners - Analyzing 3 Separate Data Sets,635,53,455.0,288925.0,3.95
124920,eBay Profit Bootcamp: Complete Guide to Become a Powerseller,3462,53,455.0,1575210.0,4.15
588556,Make an Easy Promo Video in 1 Hour: iMovie Spotlight,3340,53,455.0,1519700.0,4.25
380206,Stock Trading Essentials for Day Traders,272,53,455.0,123760.0,3.7
1579764,Get ready for Tableau Server Certification,178,53,455.0,80990.0,3.6
2029380,Investment Banking Restructuring - CDRs & Distress Valuation,3395,53,455.0,1544725.0,3.35
449656,"Investigator Ethics for the PI, Consumer and Client",2055,53,455.0,935025.0,4.1
91838,LEAN FINANCE FOR STARTUPS [INTRO],6358,53,1280.0,8138240.0,4.25
1572470,Start-up Masterclass 2018: 15 Business Courses in 1,2714,53,455.0,1234870.0,3.65
1376622,7 Facets of Employee Engagement and 50 Ideas for Doing It,142,53,455.0,64610.0,4.21
1767912,Iron Condor Income System for Today's Market,338,53,455.0,153790.0,4.45
1550918,Employee Absenteeism Management,246,53,455.0,111930.0,4.35
2761050,Operations Management: Supply Chain Management,3899,53,455.0,1774045.0,4.41
1311056,The Fundamentals of Risk-Based Auditing,206,53,455.0,93730.0,3.6
269314,Risk Management for Medical Office Staff,624,53,1280.0,798720.0,4.2
342886,Welcome to the 1%: The Master Class for Buying a Franchise,236,53,455.0,107380.0,4.15
264898,How to Buy Your First Multi-Family Property,513,53,455.0,233415.0,3.8
598266,Trading for everyone - The Independent Investor Course I,11970,53,455.0,5446350.0,3.9
2434152,Lean Manufacturing Mastercourse:25 Tools for Lean Production,177,53,455.0,80535.0,4.54
2896294,Turn Your Passion To Passive Income With Blogger,3793,53,455.0,1725815.0,4.0
2887306,AgilePM® Project Management Foundation Practice Exam,12630,53,455.0,5746650.0,3.35
261206,Get Started in Social Entrepreneurship : A Practical Guide,257,52,455.0,116935.0,4.25
1562478,Google AdWords Certification in 2 Days - 2 courses in 1,1720,52,455.0,782600.0,4.15
1652152,Web Design With Thrive Architect - Create A Complete Website,5826,52,455.0,2650830.0,4.1
1971134,Master the ThinkorSwim Stocks and Options Trading Platform,233,52,12800.0,2982400.0,4.05
715660,The Ultimate Entrepreneur Course For Massive Success In 2019,13959,52,455.0,6351345.0,3.35
18590,Introduction to Business,314,52,700.0,219800.0,4.2
959484,Marketing For Freelancers: Get Clients With No Budget,2506,54,455.0,1140230.0,4.1
2267182,Government Contracting for Everyone,1498,52,455.0,681590.0,4.09
1286708,Entrepreneurship Lessons That Will Change How You Think,2192,52,455.0,997360.0,4.35
2799474,How To Make Money Selling Wordpress Development Services,12856,52,455.0,5849480.0,3.8
3204806,Digital Transformation - Masterclass,273,52,455.0,124215.0,4.46
440022,Storytelling For Small Business Marketing,352,52,455.0,160160.0,4.15
550198,Low-cost Marketing Strategies: Social Media and Beyond,301,52,455.0,136955.0,4.05
2393534,Primavera P6: Oracle Primavera Project Scheduling Training,701,52,455.0,318955.0,4.17
438366,How To Sell On Craigslist: Full Guide from Prep to Purchase,3339,52,455.0,1519245.0,4.3
508520,How I Make Sales Using Hypnosis,1145,52,455.0,520975.0,3.95
1537180,Real Estate Development in Excel (Includes Template),382,52,455.0,173810.0,4.2
2572382,Cost Estimation - Advanced course,807,52,455.0,367185.0,3.3
1816542,5S Workplace Management Technique,148,52,800.0,118400.0,4.35
831170,CurrencyFair - Avoid Bank Charges when converting currencies,2819,52,455.0,1282645.0,4.7
924280,Freelancing on Fiverr: Super Seller Success Tips,894,52,455.0,406770.0,4.55
2577828,AIAG-VDA FMEA Training,163,52,455.0,74165.0,3.86
41551,Front Desk Safety and Security,139,52,455.0,63245.0,4.8
877442,Get the EFT Edge for Negotiating,10189,52,455.0,4635995.0,4.1
147052,Business Law for Entrepreneurs,1071,52,455.0,487305.0,4.17
683638,"Buy Right, How To Acquire Well Priced Multifamily Properties",499,52,455.0,227045.0,4.95
2359216,Developing an Employee Onboarding Program,447,52,6720.0,3003840.0,4.3
2808757,Lead Projects through PMP® Exam Questions,331,52,6400.0,2118400.0,4.57
341344,Art of War by Sun Tzu - the Tao of Leadership,1959,52,455.0,891345.0,4.2
362602,Presentation Skills Training: Give a Great Boardroom Speech,9006,52,455.0,4097730.0,4.44
1578056,Dropshipping Masterclass: Build Your Own Profitable Store,4172,52,455.0,1898260.0,4.55
9521,How to Start a Business,956,52,455.0,434980.0,4.1
1558976,Professional Report Writing for Junior Engineers,712,52,455.0,323960.0,3.7
557246,I Will Teach You To Be A Radio/TV Person to Be a Online Star,1395,52,455.0,634725.0,4.4
1088656,Quantitative Trading Analysis with Python,728,52,455.0,331240.0,3.9
904218,Mega Persuasion & Marketing Strategies - 21 Cognitive Biases,2372,52,455.0,1079260.0,4.6
722118,7 Easy Steps to Plan/Upgrade to ISO 9001:2015,267,52,455.0,121485.0,3.45
2762804,2020 Complete Public Speaking & Presentation Skills Course,846,52,455.0,384930.0,4.0
242954,Diagnosis Evolution: The ICD-9 to ICD-10 Transition,279,51,455.0,126945.0,4.35
804298,Corporate Finance 101: Equity Valuation,2756,51,455.0,1253980.0,4.6
1121852,Learn By Example : Qlikview,7153,51,455.0,3254615.0,3.4
494266,CBPM Course 2: Improving Project Performance - FAST,2229,51,455.0,1014195.0,4.3
365754,Online Residual Income Business Models - Work From Home,4453,51,455.0,2026115.0,4.25
94624,Effective Expert Witnessing,134,51,1600.0,214400.0,4.15
266010,Choosing An Ecommerce Niche: What To Sell Online,1050,51,455.0,477750.0,4.15
2209170,The Ultimate No-Content Kindle Publishing Quickstart Course,1481,51,455.0,673855.0,3.9
3288280,PRINCE2: Introduction to project management with PRINCE2,301,54,455.0,136955.0,4.56
2106418,GGPLOT2 R Package Master Data Visualization Course,2379,51,455.0,1082445.0,2.55
564452,The Complete Marketing Automation System Using Optimizepress,4561,51,455.0,2075255.0,4.25
1427612,Home Business Masterclass: Build A Profitable Home Business,2066,51,455.0,940030.0,4.5
1763672,How to Make an Ecommerce Website for Shopify Dropshipping,3911,51,455.0,1779505.0,3.75
1549986,Organizational Acupuncture™: For the Health of Your Culture,2943,51,455.0,1339065.0,3.9
729364,The Successful Entrepreneur 10 New Rules of Entrepreneurship,8994,51,455.0,4092270.0,4.3
951020,Merch By Amazon Secrets,399,51,455.0,181545.0,3.75
976484,Launch Your Multi Strategy Forex Trading Robot - No Coding!,2660,51,455.0,1210300.0,4.45
1819096,Dividend Investing Main Topic: A New Approach,1515,51,455.0,689325.0,4.4
1321110,Applying the Standards for Internal Auditors Part 1,154,51,455.0,70070.0,3.65
2540110,Business Analysis and Requirements Life Cycle Management,8856,52,455.0,4029480.0,4.29
2348314,6 Steps To Proofreading Jumpstart,179,51,1280.0,229120.0,4.5
47666,"Entrepreneurship Systems, Automation and Delegation",13659,51,455.0,6214845.0,4.0
2497426,ALGORITHMIC TRADING | THE NEW FASHION OF TRADING WITH ROBOTS,11104,51,455.0,5052320.0,3.75
1208152,Online Business Startup,5630,51,455.0,2561650.0,3.6
2103468,Lean Six Sigma White Belt for Service Industry Professionals,2515,51,455.0,1144325.0,4.2
2087662,Consolidated Financial Statements A Complete Study,241,51,455.0,109655.0,3.65
2023746,Complete Forex Trading- At Price Action Tricks and Tips,5653,51,455.0,2572115.0,3.75
3169838,Quality System Problem Solving 7x,5314,51,455.0,2417870.0,4.13
773366,Learn Basecamp 3 - Project Management Software,1009,51,455.0,459095.0,4.0
1296782,How To Build A Business On Fiverr By Selling Simple Services,3124,51,455.0,1421420.0,4.15
1783776,The Business Writing Course,253,51,455.0,115115.0,4.5
1617258,How to Confront Difficult Employees,256,51,455.0,116480.0,4.6
36305,eBook Creation Tutorial The Art Of Successful Publishing,5973,51,455.0,2717715.0,4.3
2066199,Learn Tableau step by step for beginners.,3154,51,455.0,1435070.0,4.1
2506718,Practice Business Architecture Skills with Tested Techniques,207,51,455.0,94185.0,4.55
2029332,Strategic project management,3172,51,455.0,1443260.0,3.2
2049693,Understanding ISO 14001:2015,131,51,455.0,59605.0,4.22
1125796,Rehab Construction for Real Estate Investing,345,51,455.0,156975.0,3.95
1555070,"How to Create, Market, and Grow an Inspired Business",452,51,455.0,205660.0,4.15
1706454,How to manufacture products in China,375,51,455.0,170625.0,4.5
1240408,"Forex Trading Mastery: Stop Losing, Start Winning  Vol.1",1391,50,455.0,632905.0,4.35
1344282,​Blockchain & Cryptocurrency Masterclass,256,50,3200.0,819200.0,4.45
23918,Deliver Value: A Cash Source Crash Course,436,50,455.0,198380.0,3.65
638678,Launch a Subscription Business,3602,50,455.0,1638910.0,3.5
1079040,Leaps Options Trading System - Diagonal Leaps Options Spread,1269,50,455.0,577395.0,4.35
1920790,Goal Setting & Achievement: Achieve Your Goals 10x Faster,5537,50,455.0,2519335.0,4.6
2452232,Business Development & Sales Mastery For B2B Businesses,3675,50,455.0,1672125.0,4.05
2891536,Project Initiation and Planning (PMI-PMP),6886,50,455.0,3133130.0,4.35
2649630,Pitch mastery: master the sales presentation,1575,50,455.0,716625.0,4.45
102676,Working the Crowd: Know the Fundamentals,315,50,462.0,145530.0,4.25
42040,Buying Call and Put Options - Options beginner strategies,449,50,3200.0,1436800.0,4.65
382458,The Amazon Sales Formula ~ Build A Private Label Business,1012,50,455.0,460460.0,4.65
362518,Remote Speaking - Pro Speaking Skills in The Coronavirus Era,8727,50,455.0,3970785.0,4.05
153846,The 2020 Complete Masterclass On Writing A Business Plan,1298,50,455.0,590590.0,4.4
1245132,Investigating Corporate Inappropriate Behavior Complaints,203,50,455.0,92365.0,4.1
1344870,Premium Cryptocurrency Course: Become the Whale! Part 1,279,50,455.0,126945.0,3.95
1712534,CONTRACT LAW: Business Obligations,1019,50,455.0,463645.0,4.35
2154750,"Financial Analysis, Term Loan Appraisal & Working Capital",653,50,455.0,297115.0,4.27
2137352,New Home Construction - 4 of 8,337,51,455.0,153335.0,4.75
1360676,Make Money With Animation And Design,314,50,455.0,142870.0,4.7
2868768,Cost Reduction for Managers & Management Consultants,1520,52,455.0,691600.0,4.5
939884,Why Invest in Stocks? Buy LEAPS Options - It's  Much Cheaper,712,50,455.0,323960.0,3.9
27781,How to Pitch for Success and Improve Your Influence,5524,50,455.0,2513420.0,4.25
628540,YOUTUBE 2020 - Rank Multiple Keyword Multiple Video 1st Page,1919,50,455.0,873145.0,4.35
1235070,PMI-ACP Certification: Managing Stakeholder Engagement,7955,50,455.0,3619525.0,4.18
471588,INVESTING or TRADING SUCCESS-Secrets of a Hedge Fund Manager,907,50,455.0,412685.0,4.2
1103272,Penny Stock King: How to Remove Risk from Penny Stocks!,2553,50,455.0,1161615.0,3.6
1459408,Grow Your Business Using Net Promoter Score®,3153,50,455.0,1434615.0,3.7
3060940,The Complete Introduction to SQL for Data Analytics,6406,50,455.0,2914730.0,3.73
354296,Project Management: The Planning Phase,1198,50,455.0,545090.0,4.55
363578,Kindle Secrets #1: Kindle Launch to Kindle Best Seller,2011,50,455.0,915005.0,4.15
555764,Keynote Presentations For Beginners | 2020,2481,50,455.0,1128855.0,3.9
1325726,Introduction to Cryptocurrency/Altcoin mining,271,50,455.0,123305.0,3.7
1294000,PMI-ACP Certification: Value and Quality in Agile Projects,8255,50,455.0,3756025.0,4.45
2267526,Sales foundation: sales skills & sales hacks (FASTLANE),3764,50,455.0,1712620.0,4.3
1855058,Open a Non-Medical Home Care Agency - Home Based Business,245,50,12800.0,3136000.0,4.75
1324172,Tableau 10 Industry Secrets:  Top Dashboard Tables,307,50,455.0,139685.0,4.2
224588,Administer a Construction Contract,357,50,1600.0,571200.0,3.8
861764,"""Geometry Of Chance"" - strategy of defeating roulette",125,50,455.0,56875.0,3.7
1151188,Value Stream Mapping,108,50,2880.0,311040.0,3.5
681782,Accounting Decoded,3362,50,455.0,1529710.0,4.4
2599818,Close Deals In Your Pyjamas: The B2B Cold Email Masterclass,4334,50,455.0,1971970.0,4.2
2243318,Financial Market Expert,2005,50,455.0,912275.0,4.15
473154,Learn How to Get 501c3 Tax Exempt Online,378,50,455.0,171990.0,4.85
1210978,How to Open a Successful Restaurant-The Step by Step Method,2300,50,455.0,1046500.0,4.75
1319382,Sarbanes-Oxley (SOX) Testing,176,50,455.0,80080.0,4.0
1793096,Mobile App Business Ideas & Hiring / Outsourcing Engineers,3031,50,455.0,1379105.0,4.6
360658,Data Presentation for Business: How to make great charts,5799,50,455.0,2638545.0,3.75
420552,Cloud Adoption Essentials: learn the 8 step roadmap,236,50,455.0,107380.0,4.45
2284943,IBM Watson for Artificial Intelligence & Cognitive Computing,321,50,474.0,152154.0,3.68
1292008,Halal Training Course,84,50,10240.0,860160.0,4.1
2543059,Learn Machine Learning From Scratch,6819,50,455.0,3102645.0,2.0
2189664,Crash Course Trading: Technical Analysis and Options Trading,1321,50,468.0,618228.0,4.4
2064303,Do your own UK Tax Return,188,50,455.0,85540.0,3.9
1174504,The Complete Guide to Getting Started as a Real Estate Agent,1304,50,455.0,593320.0,4.45
1389252,Practical Data Analysis and Visualization with Python,281,50,455.0,127855.0,3.8
1240160,How to Create Nonfiction Books That Sell Themselves,4398,50,455.0,2001090.0,4.05
1221430,Start A Business. Credit Repair Information Business,204,50,455.0,92820.0,4.1
2730996,Certified Quality Process Analyst Training,211,50,3200.0,675200.0,4.67
