course_id,course_name,participants,num_reviews,price,revenue,satisfaction,program_cost,ROI,subject,revenue_per_participant
1345850,Amazon Affiliate Marketing Using Authority Site (Beginners),645,72,5.0,3228.22,3.8,2019.995191488981,0.5981325171474349,Software- & Systementwicklung,5.004992248062015
2283542,SalesSchool: Sales Training for the Entrepreneurial Business,382,72,5.0,1911.91,4.2,1285.510039128904,0.4872773776979302,Big Data & KI,5.005
1951482,Business Analytics 101: Become A Business Analyst,3749,72,5.0,18763.74,3.8,10719.010636863695,0.7505104375463271,Big Data & KI,5.004998666311017
710256,Protect Your Website: Terms and Conditions & Privacy Policy,2753,72,5.0,13778.76,4.6,9289.697242104494,0.48323025400110364,Software- & Systementwicklung,5.004998183799492
35131,Introduction to Small Business Accounting Training Tutorial,484,72,5.0,2422.42,4.25,1247.6650588822272,0.9415627477539734,Big Data & KI,5.005
1527214,All Aspects of Recruitment and Human Resource Management,342,72,5.0,1711.71,3.88,842.5052942934908,1.031690496895225,Software- & Systementwicklung,5.005
1354256,#Remote PMP Management Consulting Meetings Hypnotic Edition,5399,72,140.8,760179.2,4.1,320716.76119506,1.3702509253567163,Software- & Systementwicklung,140.79999999999998
11670,Sell Ebooks on Amazon Kindle and Global Retailers,977,72,5.0,4889.88,4.25,2970.4099954552184,0.6461969921598721,Big Data & KI,5.004994882292733
996576,"PMP ®: Detailed Math Concepts + 50 Math Questions, PMBOK 6th",631,72,5.0,3158.16,4.6,2068.08948554448,0.5270905935525946,Big Data & KI,5.005007923930269
703902,Comprehensive Graphics Visualizations with R,1966,72,5.0,9839.83,4.25,5990.235378336895,0.6426449677728507,Software- & Systementwicklung,5.005
2587310,MySQL/SQL Data Analytics: Beginner to Advance ||Hindi|Urdu||,4462,72,5.0,22332.31,4.5,12353.546791569563,0.8077650392064125,Big Data & KI,5.005
3439586,Data Analysis for Business and Finance,21595,74,5.0,108082.98,4.05,61514.21399581328,0.7570407387040047,Big Data & KI,5.005000231535077
802142,Audacity Professional Vocals for Courses Video & More Part 2,624,72,5.0,3123.12,4.55,1267.7367031387025,1.4635399387488592,Software- & Systementwicklung,5.005
1662352,"Program Management Introduction: What is it, WHY do it, How?",2973,72,5.0,14879.86,3.7,8821.623367198634,0.6867485020192152,Software- & Systementwicklung,5.004998318197107
3175066,Creating Measures and Metrics using the ITIL 4 Framework,540,72,5.15,2779.92,4.5,1702.4794766177272,0.6328654989267751,Software- & Systementwicklung,5.148000000000001
1748964,Etsy Digital Products Blueprint: Etsy Marketing Strategies,2406,71,5.0,12042.03,4.0,5931.302513563261,1.0302505179028019,Software- & Systementwicklung,5.005
412804,"MOVE ! -  Eliminate ""I Want to Think it Over"" AND Sell More",11339,71,5.0,56751.7,4.25,26341.06057498935,1.1544956338578611,Software- & Systementwicklung,5.0050004409559925
363122,Freelance Writing For Beginners,775,71,5.72,4433.0,4.2,1797.414224001223,1.466320751669418,Software- & Systementwicklung,5.72
2222924,Maintenance Management Basics,169,71,5.0,845.84,4.04,375.5355654666771,1.2523565749328611,Big Data & KI,5.004970414201184
52844,Measurement-Based Handwriting Movement Analysis 1,418,71,5.0,2092.09,4.18,1074.1628647188838,0.9476469246099987,Software- & Systementwicklung,5.005000000000001
607876,Technical Analysis : High Probability CANDLESTICK Trading,500,71,130.24,65120.0,3.85,26970.817741426603,1.4144614606911627,Software- & Systementwicklung,130.24
1504582,Clickbank Crash Course 2020 : Affiliate Marketing Training,246,70,5.0,1231.23,4.0,571.0755686467077,1.155984369840365,Big Data & KI,5.005
2188290,Fundamentals of Hospitality Revenue Management,202,71,5.0,1011.01,3.41,410.8571015478402,1.4607339052706576,Software- & Systementwicklung,5.005
2930336,"No Budget Guide to Affiliate Marketing: No Website, No Cost",5152,70,5.0,25785.76,4.3,10491.03138459647,1.4578860795193236,Software- & Systementwicklung,5.005
810552,Become a More Effective Copy Editor,389,70,5.0,1946.94,4.35,1263.8818035409715,0.5404446796728375,Software- & Systementwicklung,5.0049871465295634
1807102,Project Planning & Management For Software & IT Engineers,1429,70,5.0,7152.14,3.55,3019.503442824369,1.368647738089699,Software- & Systementwicklung,5.0049965010496855
1330484,Health & Safety and Food Safety for hospitality operators,165,70,5.0,825.82,4.47,526.0568276534613,0.5698303996617018,Gesundheit & Medizin,5.004969696969697
2364722,Digital Strategy Mastery : Learn Success Secrets from Amazon,395,70,5.0,1976.98,4.25,1259.129877984414,0.5701160258103827,Software- & Systementwicklung,5.005012658227848
1502388,Big Data Analytics with GIS,457,70,5.0,2287.28,4.05,1562.8063190987252,0.4635722751102523,Software- & Systementwicklung,5.004989059080963
998590,Writing: How To Become A Better Writer and Communicator Now,469,70,5.0,2347.34,4.15,1321.9925054599864,0.7756076455087351,Software- & Systementwicklung,5.00498933901919
620616,Develop your Self Awareness with Emotional Intelligence,1555,70,5.0,7782.78,4.4,5314.246644718796,0.4645123797056706,Software- & Systementwicklung,5.005003215434083
1562554,BUSINESS:How to Start a Business Fast and Make it Successful,124,69,5.0,620.62,3.95,431.5069143433697,0.43826200547540795,Software- & Systementwicklung,5.005
2570282,HR Analytics - Build Dynamic Excel Dashboard from Scratch,386,69,5.0,1931.93,3.79,1346.2421037885329,0.4350539138266818,Big Data & KI,5.005
2137874,"∞ Business Writing: Proposals, Copywriting, Editing + More",598,69,5.0,2992.99,4.41,1469.7464008639765,1.0363989312990316,Software- & Systementwicklung,5.005
1502486,The Growth System: Grow a business that can run without you,507,69,5.0,2537.54,4.9,1717.0501309455647,0.4778485230379375,Software- & Systementwicklung,5.005009861932939
1310282,Mindful Written Communication,201,68,5.0,1006.0,4.12,563.5113472625177,0.7852346805207178,Software- & Systementwicklung,5.0049751243781095
480170,"Copyright Myths – Public Domain, Fair Use, Creative Commons",476,68,5.0,2382.38,4.2,1296.1043402808587,0.8381081877125351,Big Data & KI,5.005
1438924,Journalistic Writing: How to write great journalistic copy,309,68,5.0,1546.54,4.05,775.6155994315162,0.9939516445176311,Software- & Systementwicklung,5.004983818770226
2233496,Tableau 2019 Desktop Training,300,68,5.0,1501.5,4.15,931.8494535776174,0.611311778136847,Big Data & KI,5.005
1548250,"Big Data with Apache Spark PySpark: Hands on PySpark, Python",3590,68,5.0,17967.95,4.1,8024.873200793194,1.239032262618681,Software- & Systementwicklung,5.005
1195864,MySQL and Database Management: From beginner to Expert,487,69,5.0,2437.44,3.9,1650.464958968612,0.4768202055759939,Big Data & KI,5.0050102669404515
1429726,Return on Investment (ROI) Analysis for Manufacturing,320,68,5.0,1601.6,4.55,799.5459377322627,1.0031369361247564,Fertigungstechnik,5.005
246502,How to Conduct Podcast Interviews That Crush The Competition,964,68,5.0,4824.82,4.45,2604.8530147667634,0.8522427072269989,Software- & Systementwicklung,5.005
3370166,Operations Management A-Z: Business Processes and Systems,231,69,5.0,1156.16,4.54,700.8896644195129,0.6495606351358438,Software- & Systementwicklung,5.005021645021645
1120588,Quality and Regulatory: EU Product Legislation & CE Marking,397,69,5.0,1986.98,3.2,798.2552454013764,1.4891537029624056,Qualitätssicherung,5.004987405541562
1674388,The Deep Learning Masterclass: Classify Images with Keras,388,68,5.0,1941.94,3.6,1285.572190915327,0.5105647226371157,Software- & Systementwicklung,5.005
2367262,A Quick Start to Technical Writing with DITA,225,67,7.92,1782.0,3.35,1109.3665510895182,0.60632209277437,Software- & Systementwicklung,7.92
1444936,Kindle Publishing Machine - How to Profit with Kindle eBooks,314,67,5.0,1571.57,3.3,663.1323808328382,1.3699189564928815,Software- & Systementwicklung,5.005
1506468,Cold Call University: Courses 101 to 401 - All Courses!,166,68,77.44,12855.04,4.9,5474.487147752138,1.3481724685897505,Software- & Systementwicklung,77.44000000000001
2419094,PgMP Application Development,136,67,35.2,4787.2,4.88,3323.341108347848,0.44047807430152375,Software- & Systementwicklung,35.199999999999996
2145578,Build a Robust Stock Valuation System - Financial Modeling,527,67,5.0,2637.64,4.65,1351.7886564186697,0.951222173285557,Software- & Systementwicklung,5.005009487666034
2991962,Business Model Innovation | Stand Out to Grow Your Business,229,68,5.0,1146.14,4.73,699.7584788680949,0.6379079848435084,Innovationsmanagement,5.004978165938865
334654,Corporate Social Responsibility (CSR) - An Introduction,185,67,5.0,925.92,3.57,587.2846711614911,0.5766118978872362,Software- & Systementwicklung,5.004972972972973
1665514,Forex Trading Education: Learn from A to Z with Pro trader,384,67,5.0,1921.92,4.8,816.5146447032147,1.3538095886799142,Software- & Systementwicklung,5.005
82982,Intro to Quantum Leaping Your Business,5933,67,5.0,29694.66,4.45,12381.957088877478,1.398220231814101,Quanten,5.004999157256026
1021446,"Complete ElasticSearch with LogStash, Hive, Pig, MR & Kibana",535,67,5.0,2677.68,3.7,1466.8517496265247,0.8254605488808016,Software- & Systementwicklung,5.0050093457943925
2829142,"Job Design, Compensation and Benefits",176,67,5.0,880.88,3.77,496.46601382542894,0.7743007083456503,Software- & Systementwicklung,5.005
546924,Trading Economic Indicators - Complete Trading System,2983,67,5.0,14929.92,4.4,6802.589907978547,1.194740562339229,Software- & Systementwicklung,5.005001676164935
41961,"Options Foundation - Time Decay, Implied Volatility, Greeks",667,67,56.32,37565.44,4.5,25307.283178587702,0.4843726896683968,Software- & Systementwicklung,56.32
1567024,(Step by Step) Weebly Website and Google AdSense Training,9765,67,5.0,48873.82,3.65,24478.972067877698,0.9965634122412441,Software- & Systementwicklung,5.00499948796723
179824,Equity Products,1111,66,5.0,5560.56,4.3,2792.438154445346,0.9912920868625213,Software- & Systementwicklung,5.005004500450045
372234,Hands-on Financial Modeling (With 6 Excel Templates),4755,66,5.0,23798.78,4.05,13120.15893520696,0.813909428805604,Software- & Systementwicklung,5.005001051524711
367494,Software Project Management For Start-ups And Solopreneurs,7643,66,5.0,38253.21,4.4,22367.524246837722,0.7102120725501467,Software- & Systementwicklung,5.00499934580662
2346670,A Practical Guide to TIBCO Spotfire for Business Analytics,307,66,5.0,1536.54,4.25,1017.1315426734155,0.5106600626713216,Big Data & KI,5.005016286644951
275410,Media Training: You Can Be a Media Trainer,1603,66,5.0,8023.02,4.05,3400.4400494763454,1.3594063954268256,Big Data & KI,5.005003119151591
2008984,GET RICH SLOW - Step by step value investing with Python,9888,66,5.0,49489.44,3.15,28415.415658311096,0.7416405445234112,Software- & Systementwicklung,5.005
1053634,Write and Self-Publish a Bestselling Kindle Book on Amazon,1819,66,5.0,9104.09,4.35,5574.2985587105295,0.6332261187865038,Software- & Systementwicklung,5.004997251236944
1869024,"Lead Generation, LinkedIn Marketing & Email Marketing",2173,66,5.0,10875.86,4.25,6233.709359262743,0.744685126174423,Big Data & KI,5.004997699033594
2097104,Business Analytics - Advanced Excel,299,66,31.68,9472.32,4.2,4723.021388039882,1.005563647030432,Big Data & KI,31.68
601776,The Definitive Book Marketing Course,2127,66,5.0,10645.64,3.9,5714.713190894888,0.8628476433360533,Software- & Systementwicklung,5.005002350728725
2312712,Talent Management 2020:How to Develop & Retain Top Employees,178,66,5.0,890.89,4.08,436.9342646549883,1.0389565938562038,Big Data & KI,5.005
46010,TechniTrader Leading Hybrid Indicator Trading,4161,66,5.0,20825.8,3.65,13401.604451072875,0.5539781132946939,Software- & Systementwicklung,5.0049987983657775
2995300,Learning and Development Methods,317,65,5.0,1586.58,4.45,892.0799578077165,0.7785177058556668,Software- & Systementwicklung,5.004984227129337
2815517,Kanban Practitioner and Using Scrum™ with Kanban,208,65,5.0,1041.04,4.22,590.7781369079029,0.7621505180417483,Software- & Systementwicklung,5.005
2988154,Advanced Process Control & Safety Instrumented Systems SIS,314,65,5.0,1571.57,4.33,854.0384980825692,0.840162947605272,Software- & Systementwicklung,5.005
526778,"The ""MLM 2.0 Success Formula"" - A Network Marketing Dynasty!",4549,65,5.0,22767.74,3.85,9111.692653806664,1.4987388035403217,Big Data & KI,5.0049989008573315
261566,Writing Skills: Self-Edit Your Writing Like A Pro!,1528,65,5.0,7647.64,4.5,4165.93821466107,0.8357545421787282,Software- & Systementwicklung,5.005
1777884,Google Data Studio from Beginner to Advanced,1002,65,5.0,5015.01,3.35,2311.993614705818,1.169127963027752,Big Data & KI,5.005
472194,Facilitation: Become a Master Facilitator and Team Leader,405,65,5.0,2027.02,4.36,817.7119616084376,1.4788924403317474,Software- & Systementwicklung,5.0049876543209875
834782,How To Discover Viral Content With BuzzSumo In 2018,4333,66,5.0,21686.66,4.0,11977.383137116947,0.8106342388593034,Software- & Systementwicklung,5.004998846065082
994990,"Become a highly paid Consultant, Adviser, Coach or Trainer",1667,65,5.0,8343.33,4.55,4938.531132666476,0.6894355377881684,Big Data & KI,5.00499700059988
2488972,Business Analysis Planning and Monitoring (IIBA - ECBA),9541,65,5.0,47752.7,4.26,19868.86477413522,1.4033934773245442,Software- & Systementwicklung,5.004999475945917
2972320,Make Money Online With Youtube Affiliate Marketing!,229,65,5.0,1146.14,4.14,547.1890768373098,1.0945959057234074,Software- & Systementwicklung,5.004978165938865
2387578,Power Engineering Project Estimation Using Compatible Units,11627,64,5.0,58193.14,3.91,32011.443013815755,0.8178855597007776,Software- & Systementwicklung,5.005000430033543
403602,Forex Killing Divergence - How to trade with precision,1237,64,5.0,6191.18,3.55,3859.2708687221093,0.6042356731622827,Software- & Systementwicklung,5.004995957962813
100762,Beyond eBay - How To Build An eBay Buyers Email List - eBay,578,64,5.0,2892.89,4.35,1525.8903017166967,0.895870231788855,Big Data & KI,5.005
1723616,People In Profit™ Forex 101,451,64,5.0,2257.26,4.5,1465.6160806283413,0.5401441276710502,Software- & Systementwicklung,5.005011086474502
2072824,Digital Flipping Masterclass: Learn to Flip Services Online,800,64,5.0,4004.0,4.71,1692.1959014911545,1.366156304049487,Software- & Systementwicklung,5.005
411798,Medical Device Development,164,64,140.8,23091.2,4.25,9661.295067662766,1.3900729496698998,Gesundheit & Medizin,140.8
445920,Introduction To Audacity Audio Software,1959,63,5.0,9804.8,4.05,5693.85586860539,0.7219965215595653,Software- & Systementwicklung,5.005002552322614
950478,A Complete Guide to Find Freelance Work with ZERO Experience,5926,63,5.0,29659.63,4.15,14629.90195447131,1.0273293759795281,Software- & Systementwicklung,5.005
858156,Coaching Skills For Retail Managers,243,63,5.0,1216.21,4.05,656.1365943938442,0.8535926976052386,Big Data & KI,5.0049794238683125
331294,How to Write a Book and Become a REAL Best Selling Author,412,63,5.0,2062.06,4.2,1341.9380288900713,0.5366283357403231,Software- & Systementwicklung,5.005
1512972,Etsy Dropship Arbitrage: Dropshipping with Etsy using eBay,4114,63,5.0,20590.57,4.2,10181.428177579543,1.022365589666719,Software- & Systementwicklung,5.005
78858,The US Healthcare Industry: Changes and Opportunities,325,63,5.0,1626.62,3.85,1135.0490661115145,0.43308342217532847,Gesundheit & Medizin,5.004984615384615
138766,Value Innovation Process® Success Stories,2628,63,5.0,13153.14,4.25,6727.622185026353,0.9550949262987599,Innovationsmanagement,5.005
2168512,MetaTrader 4 Forex Platform: Start Trading with a Pro Trader,267,63,5.0,1336.34,4.45,839.6954697273183,0.5914579132289013,Software- & Systementwicklung,5.00501872659176
1889724,IT service operations and Service Desk management,270,63,5.0,1351.35,4.05,819.6207155897403,0.6487504211355437,Software- & Systementwicklung,5.005
2905002,7 Steps to a Perfectly Written Business Plan,183,63,5.0,915.92,4.72,418.8552943012817,1.1867217926131328,Software- & Systementwicklung,5.005027322404372
551802,Learn data science & analytics by creating excel dashboards,421,62,70.4,29638.4,4.85,18341.808997075364,0.6158929582532399,Big Data & KI,70.4
3194810,Practice Test : ISO 9001 2015 Quality Management System,231,62,5.0,1156.16,4.08,473.32678429217236,1.442625345466046,Qualitätssicherung,5.005021645021645
1357396,Tableau Hands-on: Learn Data Visualization with Tableau 10,2554,62,5.0,12782.77,3.9,8761.434295670364,0.45898143712803496,Software- & Systementwicklung,5.005
45415,How to Write a How-to Book,3063,62,5.0,15330.32,4.15,8723.864002143015,0.7572855326761296,Software- & Systementwicklung,5.005001632386549
688244,How to Analyze Stocks and Write for Seeking Alpha,495,62,5.0,2477.48,4.2,1441.818928522522,0.718301758278866,Software- & Systementwicklung,5.005010101010101
73530,Writing Press Releases,5401,62,5.0,27032.0,3.85,15831.80959713548,0.7074485284923475,Software- & Systementwicklung,5.00499907424551
1237212,Business of Solar for Students and Professionals,250,62,5.0,1251.25,3.5,695.4472421662,0.7992019007833993,Energiewende,5.005
1041522,"Power Of RSI Indicator In Forex,Stocks, Commodities & Crypto",263,62,5.0,1316.32,3.8,566.5703532102079,1.3233125286942453,Software- & Systementwicklung,5.005019011406844
1318422,The Six Sigma Yellow Belt Toolkit-(ASQ BoK Aligned),349,62,5.0,1746.74,4.05,1125.9797535321586,0.5513067570891381,Qualitätssicherung,5.004985673352436
2468316,GET on TOP of Real Estate Business with Facebook Ads in 2020,18552,62,5.0,92852.76,4.08,42638.748103482496,1.177661496408153,Software- & Systementwicklung,5.005
1737476,"Communication skills, personal development and negotiation",2470,61,5.0,12362.35,4.1,7684.517366129787,0.6087347338803851,Software- & Systementwicklung,5.005
665356,6 Steps to Creating a Non-Profit Organization or Ministry,396,61,5.0,1981.98,4.6,1141.9924854709914,0.7355455707596649,Software- & Systementwicklung,5.005
1128662,Volatility Trading Analysis with R,665,61,5.0,3328.32,4.4,1887.5421846351128,0.7633089353409122,Software- & Systementwicklung,5.004992481203008
2954478,Digital Business From Home Made Easy (Work for Yourself),490,61,5.0,2452.45,4.6,1484.7943070911194,0.6517102660533685,Software- & Systementwicklung,5.005
466216,The Webinar Selling System,1206,61,5.0,6036.03,4.4,2706.094233748595,1.2305320800446178,Software- & Systementwicklung,5.005
359910,Make Paperbacks with CreateSpace: Sell More Books on Amazon,1477,61,5.0,7392.38,4.45,4910.993452331052,0.5052718094118275,Software- & Systementwicklung,5.004996614759648
1437080,PMP® One Exam - PMBOK 6 Edition,268,61,5.0,1341.34,4.25,924.3201364500761,0.45116388478944236,Software- & Systementwicklung,5.005
48921,LEAN FINANCE FOR STARTUPS - EVERYTHING AN ENTREPRENEUR NEEDS,1654,61,140.8,232883.2,3.7,139968.40354730788,0.6638269359219195,Fertigungstechnik,140.8
1994178,Top 10 USDJPY Expert Advisors: Algorithmic Day Trading,454,61,5.0,2272.27,4.9,1566.1808239456527,0.4508350282794989,Qualitätssicherung,5.005
2763602,Basic of Clinical Data Management,178,61,5.0,890.89,4.05,585.6911910425722,0.521091683851608,Big Data & KI,5.005
1691456,Trading Master 105 - Trading With Price Breakout Strategies,327,61,5.0,1636.64,4.05,956.7367196129293,0.7106482551042276,Software- & Systementwicklung,5.005015290519878
554456,"Selling by Email - Build Your Business, Close the Deal",11848,60,5.0,59299.24,3.9,30728.478055316078,0.9297812242198286,Big Data & KI,5.005
1795422,Sales Skills: Skyrocket your sales with effective speaking,3008,60,5.0,15055.04,4.05,9765.779293258347,0.5416117391054508,Software- & Systementwicklung,5.005
2783066,HACCP for Food Safety (Foundational course for ISO 22000),111,60,24.64,2735.04,3.94,1482.1515135939323,0.845317415200052,Qualitätssicherung,24.64
2421368,Lean Six Sigma Black Belt Practice Tests,414,61,5.0,2072.07,4.52,1169.0150645867825,0.772492128433285,Fertigungstechnik,5.005000000000001
776356,The 2020 Marketing Method with Assignments & Case Study!,15268,60,5.0,76416.34,4.02,50672.67944689146,0.5080382729729086,Software- & Systementwicklung,5.005
135886,"Project Management Essentials Cost, Time, Quality",498,61,24.64,12270.72,4.1,6501.262879977574,0.8874363683694524,Qualitätssicherung,24.639999999999997
1391700,Predictive Analytics for Business - with Case Studies,218,60,5.0,1091.09,3.95,687.690905885127,0.5865994310273129,Software- & Systementwicklung,5.005
2630502,Intro to Real Estate Development,423,60,5.0,2117.11,4.28,1058.0547182648138,1.0009456632564462,Software- & Systementwicklung,5.004988179669031
1456394,Coffee Shop Business Plan Template with Example & Financials,639,59,5.0,3198.2,3.9,1610.1644332106168,0.9862567661011431,Software- & Systementwicklung,5.0050078247261345
3367986,Crafting Dynamic Characters (Writing Mastery),784,60,5.0,3923.92,4.66,2647.6232703929777,0.4820537513320715,Software- & Systementwicklung,5.005
49523,Beginners FileMaker Pro 12 Training - A Practical Guide,589,59,5.0,2947.94,4.15,1822.7607100730452,0.6172940220342277,Big Data & KI,5.004991511035653
477266,Profitable Business Niche: Find An Ideal Business Niche,2380,59,5.0,11911.9,4.4,7982.1896865874005,0.49230981318519074,Software- & Systementwicklung,5.005
3022980,IASSC Lean Six Sigma Green Belt | 2020 Exam,3575,59,5.0,17892.88,3.75,8848.235081575782,1.022197628683873,Fertigungstechnik,5.005001398601399
2772816,Sales Skills Training - From Zero to Sales Pro,1341,59,5.0,6711.7,4.55,2721.399491583729,1.466267823139079,Big Data & KI,5.004996271439224
161476,Product Management & Marketing: Positioning,459,59,5.0,2297.3,4.05,1580.4988808469834,0.4535283940023328,Software- & Systementwicklung,5.005010893246188
677802,Adventure Capital: Personal Finance 2.0,2898,59,5.0,14504.49,4.25,5980.009606180488,1.4254961037201763,Software- & Systementwicklung,5.005
1276364,Bitcoin & Ethereum CryptoCurrency Course (2 Course Bundle),11758,59,5.0,58848.79,3.3,24795.05738850385,1.3734080981512489,Software- & Systementwicklung,5.005
658624,Compare Project Management Software 2019,1648,59,5.0,8248.24,3.65,3349.076927189499,1.4628398150656436,Software- & Systementwicklung,5.005
1092712,PMI-ACP Certification: Initiation and Requirements Gathering,2310,59,5.0,11561.55,4.76,6611.632935334906,0.7486678575592098,Software- & Systementwicklung,5.005
2503660,Qlik Sense Master Class - Self Service Analytics,526,59,5.0,2632.63,4.77,1751.2471248130569,0.5032886922118599,Big Data & KI,5.005
889866,Target Marketing & Digital Marketing Find Your Tribe & Niche,432,59,5.0,2162.16,4.7,1285.2320353583616,0.68231100728603,Software- & Systementwicklung,5.005
728448,Writing Fictional Police Interrogations,478,59,5.0,2392.39,4.85,1588.449105075892,0.5061168735939434,Software- & Systementwicklung,5.005
1513220,The Complete Guide to Bitcoin and Other Cryptocurrency,391,59,5.0,1956.96,4.65,811.4926203411926,1.4115561262617458,Software- & Systementwicklung,5.0050127877237856
1931894,Fiverr: Start Fiverr Without Any Skill & Become a Top Rated,3706,59,5.0,18548.53,3.2,9426.685248395203,0.9676619629532764,Software- & Systementwicklung,5.005
735938,Public Speaking: Give a 5-Minute Presentation Without Dying!,373,58,5.0,1866.86,3.95,1032.128715813664,0.8087472728905593,Software- & Systementwicklung,5.0049865951742625
1688052,Workplace Mental Health: A Manager's Ultimate Guide,1037,58,5.0,5190.18,4.4,3632.384157503784,0.4288631859816147,Gesundheit & Medizin,5.004995178399229
1430666,Cryptocurrency Trading Investment: Bitcoin Ethereum & Crypto,5555,58,5.0,27802.78,3.35,13956.641070448446,0.9920824688161631,Software- & Systementwicklung,5.005000900090009
1705404,How To Trade Forex with Commitments of Traders,1630,58,5.0,8158.15,4.95,4786.190919156772,0.7045182981203134,Software- & Systementwicklung,5.005
533422,Establish an Online Business Using Domain Parking ,1260,58,5.0,6306.3,3.05,2611.7839021350665,1.414556577534903,Big Data & KI,5.005
889824,61% Profit In 1 Month - Crush Your Forex Trading Paradigm,1176,58,5.0,5885.88,4.4,2723.069506646742,1.1614872428460428,Software- & Systementwicklung,5.005
736594,Advanced IBM SPSS- Quantitative Techniques in Research,2996,58,5.0,14994.98,2.2,6853.614403742067,1.187893732657728,Software- & Systementwicklung,5.005
554622,The Business Building Email Formula to Launch Your Startup,7468,58,5.0,37377.34,4.45,25813.146772128694,0.4479962605860028,Big Data & KI,5.005
2871268,2020 Guide to Monetizing Your Website or Blog,10233,58,5.0,51216.16,4.22,20879.638755507323,1.45292366404045,Software- & Systementwicklung,5.004999511384736
1050278,Membership Site: Membership Recurring Home Business Model,20469,58,5.0,102447.34,4.0,68030.3282067043,0.5059068903610543,Software- & Systementwicklung,5.004999755728174
2999088,The Sniper Strategy - Make Huge B2B Sales with Cold Emails,4661,58,5.0,23328.3,4.4,13447.884476719437,0.734718947086825,Software- & Systementwicklung,5.004998927268827
67330,Sales Training: Secrets of a Master Closer - Part 1,439,58,5.0,2197.2,4.55,972.9733354274414,1.2582324920905854,Big Data & KI,5.0050113895216395
615324,How to Create a Niche Website That's a Successful Business,342,58,105.6,36115.2,4.6,24262.60800076516,0.48851269405420245,Software- & Systementwicklung,105.6
591940,Facilitate Energetic and Effective Team Building Sessions,509,57,5.0,2547.54,4.2,1765.3199750098956,0.4431038203064119,Software- & Systementwicklung,5.004990176817289
2041850,Recruiting & Talent Acquisition - Value Stream Mapping (VSM),254,57,5.0,1271.27,4.55,673.9606633852798,0.8862673581191776,Software- & Systementwicklung,5.005
2140848,The Complete Online Arbitrage Masterclass 2.0,10080,58,5.0,50450.4,4.72,26777.751908629747,0.8840416541368135,Software- & Systementwicklung,5.005
933732,Venture Capital – The Ultimate Short Venture Capital Guide,7060,57,5.0,35335.3,3.85,23129.10273667205,0.5277419276613172,Software- & Systementwicklung,5.005000000000001
1359388,Online Journalism: How To Write Great Copy For Online Media,287,57,5.0,1436.44,4.35,699.1647905639965,1.0545084926849142,Software- & Systementwicklung,5.005017421602788
2157944,Real World Project Management For Beginners: Detailed Course,231,57,5.0,1156.16,4.2,498.93906295129824,1.3172368849236678,Big Data & KI,5.005021645021645
656024,Home Office & Computer Productivity Hacks Organize Your Life,4477,57,5.0,22407.38,3.4,13099.75694512141,0.7105187595365975,Software- & Systementwicklung,5.0049988831807015
2489334,The MBA Core Courses - With Real Business Case Studies,644,57,5.0,3223.22,4.31,1880.6615577020664,0.7138756236068186,Software- & Systementwicklung,5.005
2305210,Software Project Management - The complete course,383,56,5.29,2026.45,3.87,1192.6658852129326,0.6990927845967588,Software- & Systementwicklung,5.290992167101828
33301,The Mystery Shopper Training Program,221,56,35.2,7779.2,4.6,4180.8994719516795,0.8606522477252013,Big Data & KI,35.199999999999996
1405120,The COMPLETE guide to start mining bitcoin in the AWS Cloud,1400,56,5.0,7007.0,4.3,3783.6599227640395,0.8519106217350649,Software- & Systementwicklung,5.005
1340986,Gain a working knowledge of Risk Management,189,56,5.0,945.94,4.55,470.06967011679376,1.012340000079076,Big Data & KI,5.004973544973545
2240618,Passive Income: Top 10 Legit Ways to Make Money Online,4306,56,5.72,24630.32,4.35,12948.847543553751,0.9021244876932363,Software- & Systementwicklung,5.72
3210443,Planning Quality Management (PMI - PMP),7710,56,5.0,38588.55,4.27,23839.389294965436,0.6186886972037239,Qualitätssicherung,5.005000000000001
997072,"Risk Analysis Detailed Math , PMP , RMP",364,56,5.0,1821.82,4.75,837.7156891724859,1.174747379746026,Big Data & KI,5.005
2243466,HR Analytics - Advanced Analytics,230,56,5.0,1151.15,4.2,565.0820118246764,1.0371379302676482,Big Data & KI,5.005000000000001
1475056,Recruiting Talent: How to find & attract the best candidates,5387,56,5.0,26961.94,4.35,14236.66597399702,0.8938380691972005,Software- & Systementwicklung,5.005000928160386
2417250,The Change Facilitator: Dynamic Group Facilitation Skills,219,56,5.0,1096.1,4.3,555.3559066905847,0.9736892806844487,Software- & Systementwicklung,5.005022831050228
1389030,Cryptocurrency. Ethereum Blockchain. Bitcoin Smart Contracts,6603,56,5.0,33048.02,3.5,14482.499670600344,1.2819278958512867,Software- & Systementwicklung,5.005000757231561
440118,Trademarks in Plain English. Trademark Law for startups.,3245,56,5.0,16241.22,3.8,10783.589140053042,0.506105229814061,Big Data & KI,5.00499845916795
751154,Learn How To Use Daily Motion To Upload Videos,3373,56,5.0,16881.86,3.25,11742.454589878767,0.4376772650712285,Big Data & KI,5.004998517640083
2561012,Introduction To Manufacturing Accounting,1592,56,5.0,7967.96,4.55,4690.767458393106,0.6986474112552888,Fertigungstechnik,5.005
1725504,Master Financial Reporting Statements and critical Analysis,3981,56,5.0,19924.9,3.0,9862.905965165435,1.0201855386609469,Software- & Systementwicklung,5.004998744034163
